,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Year,Month,Day,Hour,IsWeekend,Day_Monday,Day_Tuesday,Day_Wednesday,Day_Thursday,Day_Friday,Day_Saturday,Day_Sunday
946,1.4578231292517008,885,2.1,589,88,1238,74.83673469387755,1443,635,13.0,78.2,1.1664,2004,4,19,4,0,1,0,0,0,0,0,0
947,1.4489795918367347,888,2.2,597,87,1242,74.6734693877551,1428,671,14.3,70.1,1.1328,2004,4,19,5,0,1,0,0,0,0,0,0
948,1.4401360544217687,1101,6.9,852,87,913,74.51020408163265,1655,992,14.0,70.9,1.1306,2004,4,19,6,0,1,0,0,0,0,0,0
949,1.4312925170068027,1399,16.5,1195,87,680,74.34693877551021,1976,1308,15.4,64.2,1.1123,2004,4,19,7,0,1,0,0,0,0,0,0
950,1.4224489795918367,1325,18.7,1260,86,652,74.18367346938776,1969,1303,16.5,57.9,1.0826,2004,4,19,8,0,1,0,0,0,0,0,0
951,1.4136054421768707,1058,8.5,921,86,876,74.0204081632653,1594,893,18.8,48.0,1.0323,2004,4,19,9,0,1,0,0,0,0,0,0
952,1.4047619047619047,990,6.8,846,86,947,73.85714285714286,1503,715,19.5,43.3,0.9706,2004,4,19,10,0,1,0,0,0,0,0,0
953,1.3959183673469386,1018,7.5,879,85,950,73.6938775510204,1574,685,18.5,45.5,0.9606,2004,4,19,11,0,1,0,0,0,0,0,0
954,1.3870748299319726,1105,10.9,1010,85,811,73.53061224489795,1709,947,18.0,46.7,0.9569,2004,4,19,12,0,1,0,0,0,0,0,0
955,1.3782312925170068,1194,13.4,1097,85,743,73.36734693877551,1847,1049,16.5,58.2,1.0813,2004,4,19,13,0,1,0,0,0,0,0,0
956,1.3693877551020408,1088,7.9,893,85,892,73.20408163265306,1565,741,12.1,75.6,1.0662,2004,4,19,14,0,1,0,0,0,0,0,0
957,1.3605442176870748,1084,8.8,933,84,872,73.04081632653062,1602,801,11.1,75.6,0.9974,2004,4,19,15,0,1,0,0,0,0,0,0
958,1.3517006802721088,1207,11.5,1032,84,797,72.87755102040816,1701,969,10.5,79.0,1.0016,2004,4,19,16,0,1,0,0,0,0,0,0
959,1.342857142857143,1186,11.8,1042,84,808,72.71428571428572,1684,1038,10.0,80.5,0.9853,2004,4,19,17,0,1,0,0,0,0,0,0
960,1.334013605442177,1053,8.3,911,83,916,72.55102040816327,1528,889,11.3,70.5,0.9389,2004,4,19,18,0,1,0,0,0,0,0,0
961,1.325170068027211,1032,7.9,895,83,921,72.38775510204081,1508,879,10.7,71.5,0.9197,2004,4,19,19,0,1,0,0,0,0,0,0
962,1.316326530612245,989,6.7,846,83,960,72.22448979591837,1476,846,9.9,74.0,0.9009,2004,4,19,20,0,1,0,0,0,0,0,0
963,1.307482993197279,930,4.6,745,82,1085,72.06122448979592,1391,712,10.8,68.2,0.8806,2004,4,19,21,0,1,0,0,0,0,0,0
964,1.2986394557823129,951,5.0,766,82,1056,71.89795918367346,1431,747,10.2,74.0,0.9176,2004,4,19,22,0,1,0,0,0,0,0,0
965,1.2897959183673469,985,5.3,780,82,1017,71.73469387755102,1444,791,10.1,77.5,0.9579,2004,4,19,23,0,1,0,0,0,0,0,0
966,1.2809523809523808,937,3.9,703,82,1136,71.57142857142857,1377,637,9.9,77.7,0.9497,2004,4,20,0,0,0,1,0,0,0,0,0
967,1.2721088435374148,887,2.9,648,81,1222,71.40816326530613,1357,553,9.5,80.2,0.9533,2004,4,20,1,0,0,1,0,0,0,0,0
968,1.2632653061224488,806,1.5,544,81,1429,71.24489795918367,1290,449,9.5,79.7,0.9489,2004,4,20,2,0,0,1,0,0,0,0,0
971,1.236734693877551,878,2.9,644,80,1260,70.75510204081633,1410,685,10.0,79.6,0.98,2004,4,20,5,0,0,1,0,0,0,0,0
972,1.2278911564625852,1070,7.6,883,80,942,70.59183673469389,1625,925,10.3,79.4,0.9927,2004,4,20,6,0,0,1,0,0,0,0,0
973,1.2190476190476192,1430,20.7,1316,79,638,70.42857142857143,2069,1382,11.0,77.4,1.0135,2004,4,20,7,0,0,1,0,0,0,0,0
975,1.2013605442176871,1365,20.1,1299,79,637,70.10204081632654,1999,1514,14.5,60.4,0.9936,2004,4,20,9,0,0,1,0,0,0,0,0
976,1.192517006802721,1348,17.1,1214,79,678,69.93877551020408,1874,1509,16.0,56.3,1.0185,2004,4,20,10,0,0,1,0,0,0,0,0
977,1.183673469387755,1311,19.4,1279,78,648,69.77551020408163,1991,1520,18.1,51.1,1.0551,2004,4,20,11,0,0,1,0,0,0,0,0
978,1.174829931972789,1302,18.7,1260,78,658,69.61224489795919,1970,1471,23.0,37.5,1.0389,2004,4,20,12,0,0,1,0,0,0,0,0
979,1.165986394557823,1250,15.8,1173,78,720,69.44897959183673,1870,1282,21.8,39.6,1.0209,2004,4,20,13,0,0,1,0,0,0,0,0
980,1.157142857142857,1083,10.3,988,77,859,69.28571428571429,1643,1004,21.9,37.2,0.9683,2004,4,20,14,0,0,1,0,0,0,0,0
981,1.148299319727891,1005,7.9,894,77,956,69.12244897959184,1530,714,23.8,31.4,0.9132,2004,4,20,15,0,0,1,0,0,0,0,0
982,1.1394557823129252,1129,13.7,1107,77,844,68.95918367346938,1742,940,25.9,26.9,0.8845,2004,4,20,16,0,0,1,0,0,0,0,0
983,1.1306122448979592,1327,19.7,1289,76,712,68.79591836734694,1938,1272,25.8,29.9,0.9808,2004,4,20,17,0,0,1,0,0,0,0,0
984,1.1217687074829932,1428,25.3,1437,76,599,68.63265306122449,2156,1526,22.6,39.5,1.0679,2004,4,20,18,0,0,1,0,0,0,0,0
985,1.1129251700680272,1426,23.9,1400,76,612,68.46938775510205,2102,1488,19.9,45.0,1.0364,2004,4,20,19,0,0,1,0,0,0,0,0
986,1.1040816326530614,1310,20.6,1313,76,663,68.3061224489796,1958,1475,17.9,47.4,0.9657,2004,4,20,20,0,0,1,0,0,0,0,0
987,1.0952380952380953,1114,12.3,1059,75,792,68.14285714285714,1704,1182,16.8,50.4,0.9545,2004,4,20,21,0,0,1,0,0,0,0,0
988,1.0863945578231293,991,7.7,889,75,932,67.9795918367347,1550,933,16.0,52.0,0.9375,2004,4,20,22,0,0,1,0,0,0,0,0
989,1.0775510204081633,1089,9.0,940,75,866,67.81632653061224,1589,1001,14.2,59.1,0.952,2004,4,20,23,0,0,1,0,0,0,0,0
990,1.0687074829931973,911,4.5,740,74,1071,67.65306122448979,1412,756,14.2,56.7,0.9111,2004,4,21,0,0,0,0,1,0,0,0,0
991,1.0598639455782313,1005,5.8,802,74,976,67.48979591836735,1474,952,12.2,67.7,0.9625,2004,4,21,1,0,0,0,1,0,0,0,0
992,1.0510204081632653,863,3.2,664,74,1172,67.3265306122449,1381,808,13.2,61.7,0.9328,2004,4,21,2,0,0,0,1,0,0,0,0
993,1.0421768707482992,857,3.0,653,73,1197,67.16326530612245,1375,779,10.9,71.0,0.9249,2004,4,21,3,0,0,0,1,0,0,0,0
994,1.0333333333333332,804,2.0,585,73,1301,67.0,1319,717,11.3,67.6,0.9038,2004,4,21,4,0,0,0,1,0,0,0,0
995,1.0244897959183672,871,3.7,694,73,1160,66.83673469387756,1421,779,10.1,71.8,0.888,2004,4,21,5,0,0,0,1,0,0,0,0
996,1.0156462585034014,1035,8.7,929,73,887,66.6734693877551,1599,1009,10.2,70.9,0.8841,2004,4,21,6,0,0,0,1,0,0,0,0
997,1.0068027210884354,1513,27.0,1480,72,572,66.51020408163265,2249,1595,11.8,66.0,0.9085,2004,4,21,7,0,0,0,1,0,0,0,0
999,0.9891156462585035,1396,20.0,1296,72,619,66.18367346938776,1991,1628,17.0,50.2,0.9646,2004,4,21,9,0,0,0,1,0,0,0,0
1000,0.9802721088435374,1333,17.1,1212,71,668,66.0204081632653,1854,1573,22.3,36.9,0.9838,2004,4,21,10,0,0,0,1,0,0,0,0
1001,0.9714285714285714,1161,11.0,1016,71,849,65.85714285714286,1642,1187,24.4,30.9,0.934,2004,4,21,11,0,0,0,1,0,0,0,0
1002,0.9625850340136054,1081,10.6,1000,71,900,65.6938775510204,1561,900,25.9,26.7,0.8771,2004,4,21,12,0,0,0,1,0,0,0,0
1003,0.9537414965986395,1075,10.5,998,70,914,65.53061224489795,1574,800,25.8,26.1,0.854,2004,4,21,13,0,0,0,1,0,0,0,0
1004,0.9448979591836735,1055,9.6,964,70,953,65.36734693877551,1513,770,26.3,24.8,0.8393,2004,4,21,14,0,0,0,1,0,0,0,0
1005,0.9360544217687075,1053,9.3,953,70,988,65.20408163265306,1483,758,27.0,22.2,0.7805,2004,4,21,15,0,0,0,1,0,0,0,0
1006,0.9272108843537415,1087,12.7,1075,70,944,65.04081632653062,1558,886,27.3,20.5,0.7308,2004,4,21,16,0,0,0,1,0,0,0,0
1007,0.9183673469387755,1304,19.8,1291,69,765,64.87755102040816,1838,1219,25.8,24.1,0.7912,2004,4,21,17,0,0,0,1,0,0,0,0
1010,0.8918367346938776,1443,26.0,1455,68,635,64.38775510204081,2073,1600,21.4,36.0,0.9059,2004,4,21,20,0,0,0,1,0,0,0,0
1011,0.8829931972789116,1209,16.4,1193,68,753,64.22448979591837,1737,1310,19.8,39.5,0.9016,2004,4,21,21,0,0,0,1,0,0,0,0
1012,0.8741496598639455,1105,10.6,1000,68,847,64.06122448979592,1573,1208,19.2,42.1,0.9273,2004,4,21,22,0,0,0,1,0,0,0,0
1013,0.8653061224489795,1020,7.1,863,67,933,63.89795918367347,1492,1074,18.8,45.8,0.9855,2004,4,21,23,0,0,0,1,0,0,0,0
1014,0.8564625850340137,991,6.4,828,67,973,63.734693877551024,1469,993,17.1,50.8,0.9828,2004,4,22,0,0,0,0,0,1,0,0,0
1015,0.8476190476190477,937,4.6,741,67,1058,63.57142857142857,1420,923,16.2,53.4,0.9775,2004,4,22,1,0,0,0,0,1,0,0,0
1016,0.8387755102040817,882,3.0,654,67,1141,63.40816326530613,1377,819,16.0,53.5,0.9691,2004,4,22,2,0,0,0,0,1,0,0,0
1017,0.8299319727891157,843,2.2,597,66,1242,63.244897959183675,1341,727,14.3,59.2,0.9601,2004,4,22,3,0,0,0,0,1,0,0,0
1018,0.8210884353741497,819,1.7,565,66,1295,63.08163265306123,1316,694,13.3,62.6,0.9498,2004,4,22,4,0,0,0,0,1,0,0,0
1019,0.8122448979591836,834,2.2,596,66,1276,62.91836734693878,1335,727,13.4,59.5,0.9097,2004,4,22,5,0,0,0,0,1,0,0,0
1020,0.8034013605442176,977,5.7,800,65,990,62.755102040816325,1474,926,12.2,64.1,0.9062,2004,4,22,6,0,0,0,0,1,0,0,0
1021,0.7945578231292518,1234,13.8,1109,65,767,62.59183673469388,1729,1194,13.9,57.2,0.9029,2004,4,22,7,0,0,0,0,1,0,0,0
1022,0.7857142857142858,1403,21.6,1340,65,623,62.42857142857143,2003,1502,15.2,53.2,0.9107,2004,4,22,8,0,0,0,0,1,0,0,0
1023,0.7768707482993198,1538,26.1,1458,64,593,62.265306122448976,2186,1743,19.2,41.6,0.9154,2004,4,22,9,0,0,0,0,1,0,0,0
1024,0.7680272108843538,1343,20.1,1299,64,694,62.102040816326536,1945,1542,23.7,30.6,0.8854,2004,4,22,10,0,0,0,0,1,0,0,0
1025,0.7591836734693878,1243,15.4,1162,64,766,61.93877551020408,1731,1354,26.1,26.8,0.8921,2004,4,22,11,0,0,0,0,1,0,0,0
1026,0.7503401360544217,1201,13.6,1102,64,814,61.775510204081634,1682,1175,28.1,24.4,0.9138,2004,4,22,12,0,0,0,0,1,0,0,0
1027,0.7414965986394557,1121,11.1,1020,63,893,61.61224489795919,1585,916,28.3,23.9,0.906,2004,4,22,13,0,0,0,0,1,0,0,0
1028,0.7326530612244899,1087,12.2,1055,63,908,61.44897959183673,1562,818,28.0,21.0,0.7814,2004,4,22,14,0,0,0,0,1,0,0,0
1029,0.7238095238095239,1165,17.5,1225,63,824,61.28571428571429,1676,1028,30.8,16.4,0.7167,2004,4,22,15,0,0,0,0,1,0,0,0
1030,0.7149659863945579,1224,19.1,1270,62,806,61.12244897959184,1739,1113,31.3,16.2,0.7262,2004,4,22,16,0,0,0,0,1,0,0,0
1031,0.7061224489795919,1431,27.1,1482,62,679,60.95918367346939,2025,1431,29.4,20.5,0.8262,2004,4,22,17,0,0,0,0,1,0,0,0
1032,0.6972789115646258,1433,28.3,1510,62,661,60.79591836734694,2038,1503,25.8,24.3,0.794,2004,4,22,18,0,0,0,0,1,0,0,0
1034,0.6795918367346938,1387,22.4,1361,61,701,60.46938775510205,1932,1505,22.0,34.8,0.908,2004,4,22,20,0,0,0,0,1,0,0,0
1035,0.670748299319728,1158,13.5,1100,61,835,60.30612244897959,1659,1211,20.2,37.4,0.8748,2004,4,22,21,0,0,0,0,1,0,0,0
1036,0.661904761904762,1009,8.2,907,61,982,60.142857142857146,1466,872,19.3,38.8,0.8559,2004,4,22,22,0,0,0,0,1,0,0,0
1037,0.653061224489796,1026,7.8,890,60,976,59.9795918367347,1467,855,17.9,43.7,0.8856,2004,4,22,23,0,0,0,0,1,0,0,0
1038,0.64421768707483,1119,10.0,979,60,873,59.816326530612244,1593,1170,17.2,47.9,0.9334,2004,4,23,0,0,0,0,0,0,1,0,0
1039,0.6353741496598639,1000,6.6,839,60,958,59.6530612244898,1467,1024,16.3,49.7,0.916,2004,4,23,1,0,0,0,0,0,1,0,0
1040,0.6265306122448979,866,3.4,675,59,1155,59.48979591836735,1337,841,16.7,46.5,0.8755,2004,4,23,2,0,0,0,0,0,1,0,0
1041,0.6176870748299321,848,2.8,642,59,1202,59.326530612244895,1325,760,14.6,53.0,0.8775,2004,4,23,3,0,0,0,0,0,1,0,0
1042,0.6088435374149661,844,2.3,608,59,1213,59.163265306122454,1314,803,14.1,53.9,0.8633,2004,4,23,4,0,0,0,0,0,1,0,0
1043,0.6,852,2.9,646,59,1186,59.0,1321,793,14.2,52.2,0.8413,2004,4,23,5,0,0,0,0,0,1,0,0
1044,0.8,923,4.9,757,72,1041,67.0,1418,906,14.3,55.4,0.9003,2004,4,23,6,0,0,0,0,0,1,0,0
1045,4.0,1490,22.6,1368,244,627,95.0,2119,1541,14.0,58.0,0.9202,2004,4,23,7,0,0,0,0,0,1,0,0
1047,5.0,1553,22.1,1354,358,621,142.0,2030,1895,19.1,42.1,0.9233,2004,4,23,9,0,0,0,0,0,1,0,0
1048,3.2,1423,18.3,1247,245,706,142.0,1887,1684,23.7,31.0,0.8968,2004,4,23,10,0,0,0,0,0,1,0,0
1049,3.8,1458,22.0,1350,240,677,169.0,1947,1731,26.9,25.7,0.8942,2004,4,23,11,0,0,0,0,0,1,0,0
1050,3.3,1349,20.1,1299,179,728,142.0,1838,1402,29.7,20.6,0.8478,2004,4,23,12,0,0,0,0,0,1,0,0
1051,3.0,1326,18.9,1265,160,757,136.0,1835,1246,29.2,21.5,0.8573,2004,4,23,13,0,0,0,0,0,1,0,0
1052,3.2,1356,20.6,1312,174,729,147.0,1865,1342,29.6,20.1,0.8181,2004,4,23,14,0,0,0,0,0,1,0,0
1053,4.4,1460,25.3,1438,260,680,196.0,1953,1489,30.0,19.4,0.81,2004,4,23,15,0,0,0,0,0,1,0,0
1054,4.6,1497,25.8,1449,281,679,186.0,1985,1532,29.5,20.1,0.8136,2004,4,23,16,0,0,0,0,0,1,0,0
1056,4.8,1557,27.1,1483,250,615,164.0,2087,1757,24.9,30.8,0.954,2004,4,23,18,0,0,0,0,0,1,0,0
1058,4.6,1482,20.8,1319,230,660,146.0,1975,1703,21.5,40.8,1.0333,2004,4,23,20,0,0,0,0,0,1,0,0
1059,1.8,1211,10.9,1010,98,816,98.0,1619,1246,20.5,41.5,0.9864,2004,4,23,21,0,0,0,0,0,1,0,0
1060,2.2,1294,13.0,1083,121,770,108.0,1687,1321,19.2,44.9,0.9875,2004,4,23,22,0,0,0,0,0,1,0,0
1061,2.0,1300,11.8,1043,110,777,107.0,1659,1375,18.8,47.7,1.0221,2004,4,23,23,0,0,0,0,0,1,0,0
1062,2.8,1402,13.4,1098,161,736,113.0,1729,1456,18.2,49.7,1.0284,2004,4,24,0,1,0,0,0,0,0,1,0
1063,2.6,1349,13.4,1097,148,707,100.0,1763,1442,16.1,57.4,1.0451,2004,4,24,1,1,0,0,0,0,0,1,0
1064,1.8,1161,9.0,938,109,827,87.0,1597,1243,16.3,55.3,1.0178,2004,4,24,2,1,0,0,0,0,0,1,0
1065,1.1,1022,5.8,802,77,916,73.5,1481,1078,15.7,53.6,0.9483,2004,4,24,3,1,0,0,0,0,0,1,0
1066,0.9,948,3.8,700,45,1045,60.0,1430,939,16.9,49.8,0.9514,2004,4,24,4,1,0,0,0,0,0,1,0
1067,0.7,933,3.7,697,71,1045,65.0,1403,937,14.8,57.7,0.9644,2004,4,24,5,1,0,0,0,0,0,1,0
1068,0.9,1021,5.7,800,75,931,64.0,1483,1019,14.0,59.7,0.9499,2004,4,24,6,1,0,0,0,0,0,1,0
1069,1.5,1134,10.0,979,106,794,73.0,1639,1140,14.6,56.8,0.9385,2004,4,24,7,1,0,0,0,0,0,1,0
1070,2.5,1311,15.0,1147,166,681,86.0,1838,1351,16.7,51.9,0.9788,2004,4,24,8,1,0,0,0,0,0,1,0
1071,3.0,1409,15.6,1169,188,685,105.0,1874,1459,20.0,45.0,1.039,2004,4,24,9,1,0,0,0,0,0,1,0
1072,2.6,1301,12.3,1059,161,787,107.0,1727,1297,23.9,33.7,0.9837,2004,4,24,10,1,0,0,0,0,0,1,0
1073,2.6,1354,14.4,1130,139,765,114.0,1808,1291,26.8,29.5,1.0209,2004,4,24,11,1,0,0,0,0,0,1,0
1074,2.6,1391,14.6,1136,134,738,105.0,1840,1296,27.2,32.4,1.1493,2004,4,24,12,1,0,0,0,0,0,1,0
1075,1.9,1200,8.7,929,84,879,74.0,1623,972,26.9,32.1,1.1217,2004,4,24,13,1,0,0,0,0,0,1,0
1076,2.0,1338,11.0,1016,98,798,95.0,1766,1194,24.3,41.8,1.2561,2004,4,24,14,1,0,0,0,0,0,1,0
1077,1.7,1223,9.0,938,91,884,89.0,1610,880,25.6,36.0,1.1629,2004,4,24,15,1,0,0,0,0,0,1,0
1078,1.9,1278,10.7,1003,99,845,95.0,1691,909,27.0,31.8,1.1176,2004,4,24,16,1,0,0,0,0,0,1,0
1079,1.8,1257,9.9,973,90,860,93.0,1634,839,27.5,31.6,1.1417,2004,4,24,17,1,0,0,0,0,0,1,0
1080,2.8,1497,15.7,1171,147,725,123.0,1899,1248,24.9,38.1,1.1838,2004,4,24,18,1,0,0,0,0,0,1,0
1081,3.5,1567,19.4,1280,177,661,134.0,1970,1476,23.4,39.7,1.1276,2004,4,24,19,1,0,0,0,0,0,1,0
1082,3.4,1503,16.8,1203,162,651,126.0,1863,1502,21.2,50.8,1.2631,2004,4,24,20,1,0,0,0,0,0,1,0
1083,2.0,1169,6.8,850,88,906,79.0,1584,873,15.6,73.5,1.2953,2004,4,24,21,1,0,0,0,0,0,1,0
1084,1.1,1007,3.0,650,53,1157,54.0,1404,528,12.9,79.7,1.1774,2004,4,24,22,1,0,0,0,0,0,1,0
1085,1.3,1004,3.2,667,68,1157,69.0,1365,492,11.5,76.9,1.0436,2004,4,24,23,1,0,0,0,0,0,1,0
1086,1.2,967,3.1,661,61,1181,67.0,1321,463,12.2,66.8,0.9455,2004,4,25,0,1,0,0,0,0,0,0,1
1087,1.3,984,3.9,707,71,1131,73.0,1359,494,12.4,64.1,0.9209,2004,4,25,1,1,0,0,0,0,0,0,1
1088,1.0,931,3.6,689,63,1161,73.0,1317,503,12.7,58.7,0.8605,2004,4,25,2,1,0,0,0,0,0,0,1
1089,1.3,966,4.5,737,43,1083,53.0,1363,581,12.6,58.6,0.8529,2004,4,25,3,1,0,0,0,0,0,0,1
1095,0.8,875,2.3,603,48,1370,48.0,1206,385,15.1,43.9,0.7487,2004,4,25,9,1,0,0,0,0,0,0,1
1096,1.0,882,2.5,621,61,1346,56.0,1216,403,16.6,38.6,0.7236,2004,4,25,10,1,0,0,0,0,0,0,1
1097,0.9,862,2.7,635,58,1320,58.0,1193,393,17.2,35.0,0.6789,2004,4,25,11,1,0,0,0,0,0,0,1
1098,1.0,863,2.7,636,57,1290,52.0,1185,388,17.4,33.9,0.6683,2004,4,25,12,1,0,0,0,0,0,0,1
1099,0.8,830,2.2,596,54,1389,52.0,1145,371,17.9,30.7,0.6234,2004,4,25,13,1,0,0,0,0,0,0,1
1101,0.9,873,3.4,675,57,1343,59.0,1181,396,19.4,25.7,0.5738,2004,4,25,15,1,0,0,0,0,0,0,1
1102,1.3,931,4.5,739,83,1274,74.0,1219,474,20.2,24.1,0.563,2004,4,25,16,1,0,0,0,0,0,0,1
1103,1.4,918,4.7,748,81,1228,76.0,1219,505,19.6,24.9,0.5625,2004,4,25,17,1,0,0,0,0,0,0,1
1104,1.5,1001,6.0,811,98,1122,83.0,1344,625,18.5,27.8,0.5843,2004,4,25,18,1,0,0,0,0,0,0,1
1105,2.7,1169,11.7,1039,124,883,100.0,1550,941,17.8,30.3,0.6129,2004,4,25,19,1,0,0,0,0,0,0,1
1106,2.5,1085,8.2,907,133,976,101.0,1419,893,16.6,34.0,0.6353,2004,4,25,20,1,0,0,0,0,0,0,1
1107,1.4,940,5.1,769,100,1103,90.0,1310,731,15.5,37.0,0.6447,2004,4,25,21,1,0,0,0,0,0,0,1
1108,2.8,1126,13.0,1083,116,875,93.0,1654,955,14.8,39.5,0.6595,2004,4,25,22,1,0,0,0,0,0,0,1
1109,2.1,978,7.0,858,102,1013,79.0,1379,761,14.5,42.0,0.6896,2004,4,25,23,1,0,0,0,0,0,0,1
1110,1.1,893,3.9,703,55,1192,57.0,1283,515,14.1,44.9,0.7206,2004,4,26,0,0,1,0,0,0,0,0,0
1111,0.7,838,2.2,601,33,1361,43.0,1220,434,14.2,45.5,0.7333,2004,4,26,1,0,1,0,0,0,0,0,0
1116,0.8,898,3.4,676,70,1271,72.0,1307,517,14.0,43.8,0.6959,2004,4,26,6,0,1,0,0,0,0,0,0
1117,1.9,1053,7.5,880,116,982,91.0,1464,786,14.4,43.6,0.7113,2004,4,26,7,0,1,0,0,0,0,0,0
1118,2.1,1033,8.9,934,134,917,89.0,1490,844,15.0,41.7,0.7093,2004,4,26,8,0,1,0,0,0,0,0,0
1119,1.4,941,5.3,780,113,1080,84.0,1343,720,16.3,38.4,0.7052,2004,4,26,9,0,1,0,0,0,0,0,0
1120,1.4,941,5.4,782,110,1102,83.0,1328,668,18.3,32.3,0.676,2004,4,26,10,0,1,0,0,0,0,0,0
1121,1.3,917,5.2,772,98,1098,78.0,1311,605,18.8,31.7,0.6821,2004,4,26,11,0,1,0,0,0,0,0,0
1122,1.5,977,6.6,837,96,1038,80.0,1413,646,19.6,30.9,0.6968,2004,4,26,12,0,1,0,0,0,0,0,0
1123,1.6,994,6.9,851,95,1018,75.0,1436,640,20.2,30.7,0.7176,2004,4,26,13,0,1,0,0,0,0,0,0
1124,1.3,942,5.4,785,86,1065,77.0,1365,571,19.7,32.5,0.7396,2004,4,26,14,0,1,0,0,0,0,0,0
1125,1.4,981,6.0,810,86,1060,77.0,1395,605,20.7,31.6,0.7602,2004,4,26,15,0,1,0,0,0,0,0,0
1126,1.5,984,6.4,832,91,1034,81.0,1410,636,20.0,32.7,0.7545,2004,4,26,16,0,1,0,0,0,0,0,0
1127,2.2,1116,10.7,1003,119,864,101.0,1625,886,18.6,35.4,0.7535,2004,4,26,17,0,1,0,0,0,0,0,0
1128,3.2,1181,13.9,1114,147,787,119.0,1685,1032,18.3,35.9,0.7501,2004,4,26,18,0,1,0,0,0,0,0,0
1129,3.0,1163,12.5,1068,135,811,111.0,1616,977,17.8,37.5,0.7568,2004,4,26,19,0,1,0,0,0,0,0,0
1130,2.6,1081,9.3,950,124,907,109.0,1496,924,17.3,38.8,0.7584,2004,4,26,20,0,1,0,0,0,0,0,0
1131,1.6,1017,6.7,842,89,1000,101.0,1441,846,17.3,38.8,0.7596,2004,4,26,21,0,1,0,0,0,0,0,0
1132,1.5,966,5.3,778,79,1057,89.0,1359,755,16.4,40.8,0.7542,2004,4,26,22,0,1,0,0,0,0,0,0
1133,1.2,924,4.0,709,63,1158,75.0,1318,610,16.0,41.4,0.7487,2004,4,26,23,0,1,0,0,0,0,0,0
1134,0.8,861,2.2,601,39,1351,51.0,1225,439,15.4,43.0,0.7482,2004,4,27,0,0,0,1,0,0,0,0,0
1135,0.7,826,1.7,560,25,1424,39.0,1197,402,15.7,42.5,0.7539,2004,4,27,1,0,0,1,0,0,0,0,0
1136,0.5,846,1.6,557,19,1385,32.0,1212,406,15.6,43.4,0.7651,2004,4,27,2,0,0,1,0,0,0,0,0
1137,0.5,842,1.5,545,26,1423,40.5,1224,424,15.2,45.8,0.7864,2004,4,27,3,0,0,1,0,0,0,0,0
1138,0.6,909,2.5,617,34,1236,49.0,1302,558,14.7,49.9,0.828,2004,4,27,4,0,0,1,0,0,0,0,0
1139,0.7,930,3.3,670,58,1143,68.0,1339,746,15.5,47.3,0.8282,2004,4,27,5,0,0,1,0,0,0,0,0
1140,1.4,1120,8.9,935,112,843,76.0,1593,1126,14.4,53.1,0.8677,2004,4,27,6,0,0,1,0,0,0,0,0
1141,4.1,1518,23.4,1389,314,589,122.0,2101,1703,15.9,48.5,0.8704,2004,4,27,7,0,0,1,0,0,0,0,0
1142,4.6,1461,23.8,1398,240,630,129.0,2050,1628,18.1,40.3,0.8294,2004,4,27,8,0,0,1,0,0,0,0,0
1143,1.9,1075,7.9,896,128,938,94.0,1487,936,19.6,35.9,0.81,2004,4,27,9,0,0,1,0,0,0,0,0
1144,1.9,1061,8.2,908,141,968,99.0,1455,890,22.8,29.1,0.796,2004,4,27,10,0,0,1,0,0,0,0,0
1145,1.7,1066,8.8,931,118,979,81.0,1474,757,24.8,25.3,0.7793,2004,4,27,11,0,0,1,0,0,0,0,0
1146,2.4,1179,14.6,1137,132,829,87.0,1651,949,27.2,22.0,0.7785,2004,4,27,12,0,0,1,0,0,0,0,0
1147,3.0,1251,18.0,1238,150,773,107.0,1779,1109,28.2,20.4,0.7677,2004,4,27,13,0,0,1,0,0,0,0,0
1148,2.0,1120,12.0,1048,121,898,95.0,1560,870,25.4,24.2,0.7733,2004,4,27,14,0,0,1,0,0,0,0,0
1149,2.7,1187,14.8,1142,149,840,110.0,1651,1011,25.7,23.8,0.7737,2004,4,27,15,0,0,1,0,0,0,0,0
1150,2.2,1145,12.5,1066,120,903,99.0,1592,885,27.2,22.1,0.7811,2004,4,27,16,0,0,1,0,0,0,0,0
1151,2.9,1215,15.5,1164,155,817,113.0,1689,1015,27.0,22.3,0.786,2004,4,27,17,0,0,1,0,0,0,0,0
1152,3.4,1317,17.7,1231,172,766,127.0,1798,1155,24.5,27.8,0.8433,2004,4,27,18,0,0,1,0,0,0,0,0
1153,3.9,1388,21.6,1341,177,702,131.0,1955,1315,23.7,30.2,0.8718,2004,4,27,19,0,0,1,0,0,0,0,0
1154,3.6,1295,18.9,1266,181,716,137.0,1849,1359,21.5,34.5,0.8746,2004,4,27,20,0,0,1,0,0,0,0,0
1155,2.5,1153,12.5,1066,135,811,122.0,1651,1194,19.9,37.8,0.8675,2004,4,27,21,0,0,1,0,0,0,0,0
1156,1.8,1078,8.8,932,99,905,100.0,1511,951,18.9,40.6,0.8771,2004,4,27,22,0,0,1,0,0,0,0,0
1157,2.0,1133,10.9,1012,111,806,108.0,1608,1054,17.9,43.5,0.884,2004,4,27,23,0,0,1,0,0,0,0,0
1158,1.3,1055,8.0,899,72,880,83.0,1504,980,17.4,46.3,0.9112,2004,4,28,0,0,0,0,1,0,0,0,0
